hour,day,month,weekday,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,actual_generation,predicted_generation,actual_consumption,predicted_consumption,predicted_surplus
12,11,6,3,27.667081733333337,39.6965698,0.384930638,5888.857143,5057.870511854862,5297.526751103238,4511.926142828363,545.9443690264998
12,11,6,3,27.667081733333337,39.6965698,0.384930638,5609.5,5057.870511854862,5068.082143929327,4511.926142828363,545.9443690264998
12,11,6,3,29.112240413793103,36.74222948275862,0.3871848155172413,547.96,533.9301185948117,484.0648695386724,473.8472510807063,60.082867514105374
12,11,6,3,29.112240413793103,36.74222948275862,0.3871848155172413,599.68,533.9301185948117,539.5932748264227,473.8472510807063,60.082867514105374
12,11,6,3,29.112240413793103,36.74222948275862,0.3871848155172413,584.8533333333332,533.9301185948117,545.6492540682377,473.8472510807063,60.082867514105374
12,11,6,3,29.112240413793103,36.74222948275862,0.3871848155172413,605.1533333333332,533.9301185948117,534.4768872751813,473.8472510807063,60.082867514105374
12,11,6,3,29.112240413793103,36.74222948275862,0.3871848155172413,602.7466666666667,533.9301185948117,543.4279067192965,473.8472510807063,60.082867514105374
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,7010.571429,6520.436938896602,6323.063024591657,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6891.428571,6520.436938896602,6209.270959987896,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6685.857143,6520.436938896602,6008.716939939289,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6681.857143,6520.436938896602,6007.623905465319,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,7314.714286,6520.436938896602,6595.051741221908,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6819.857143,6520.436938896602,6141.073702333768,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,7013.714286,6520.436938896602,6304.39201425094,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,7219.142857,6520.436938896602,6511.838677028722,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6518.142857,6520.436938896602,5874.319419964153,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6929.0,6520.436938896602,6237.481862343567,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6084.857143,6520.436938896602,5476.323841425454,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6117.857143,6520.436938896602,5509.297869641681,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6876.857143,6520.436938896602,6190.778261190552,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6803.857143,6520.436938896602,6141.743505499393,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6647.714286,6520.436938896602,5982.454495406834,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6903.428571,6520.436938896602,6226.641222504266,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6744.142857,6520.436938896602,6078.720386015047,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6667.571429,6520.436938896602,5996.388156097717,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6696.142857,6520.436938896602,6020.172003003984,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6659.857143,6520.436938896602,6020.958123064186,5818.43709803175,701.9998408648526
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6674.714286,6520.436938896602,6002.975514922423,5818.43709803175,701.9998408648526
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,517.8285714285713,1842.7715101421259,475.0260021316824,1645.0931572842915,197.6783528578344
13,11,6,3,27.793925066666667,40.65225413333333,0.4614137253333333,6916.857143,6520.436938896602,6218.479235461562,5818.43709803175,701.9998408648526
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,468.62,1842.7715101421259,409.2505269791645,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,519.5857142857143,1842.7715101421259,471.4382611356175,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,505.82857142857137,1842.7715101421259,453.2286437679774,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,481.12666666666667,1842.7715101421259,429.05098442776386,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,501.03571428571433,1842.7715101421259,458.62591861349966,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,517.2785714285715,1842.7715101421259,466.56160734387197,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,518.5142857142857,1842.7715101421259,474.13867666814997,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,480.60666666666657,1842.7715101421259,433.24516350408976,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,451.24,1842.7715101421259,418.85404891922457,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,428.2142857142858,1842.7715101421259,387.4966029468829,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,474.83333333333337,1842.7715101421259,427.8332512048986,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,478.7,1842.7715101421259,438.744817987538,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,463.3266666666667,1842.7715101421259,409.014377293593,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,483.5133333333334,1842.7715101421259,431.06012560062874,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,440.1214285714286,1842.7715101421259,385.6429931065835,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,491.6428571428571,1842.7715101421259,449.8738337039129,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,507.9071428571429,1842.7715101421259,447.2097975661757,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,507.7357142857143,1842.7715101421259,457.4383065650355,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,510.6142857142857,1842.7715101421259,464.4634708532263,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,513.4142857142857,1842.7715101421259,469.66733530514136,1645.0931572842915,197.6783528578344
13,11,6,3,29.05096543333333,35.634093166666666,0.322284215,496.96428571428567,1842.7715101421259,435.13025348217946,1645.0931572842915,197.6783528578344
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7241.75,4122.503434224404,6524.21518885331,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7588.75,4122.503434224404,6832.823579180535,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,6766.875,4122.503434224404,6100.39448433155,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7500.875,4122.503434224404,6763.306125828256,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7527.5,4122.503434224404,6768.72886278732,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7251.375,4122.503434224404,6522.026351942851,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7412.25,4122.503434224404,6655.449213204015,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7434.125,4122.503434224404,6704.2450337651835,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7224.125,4122.503434224404,6493.266719034433,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7356.375,4122.503434224404,6631.893350452157,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,6719.5,4122.503434224404,6038.30355851102,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7355.875,4122.503434224404,6608.67202276453,3697.675803582283,424.8276306421212
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,498.33333333333326,1872.59669686787,458.6542359773997,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,467.92142857142846,1872.59669686787,422.16303203309815,1664.4883120804973,208.10838478737264
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7393.875,4122.503434224404,6648.264082361629,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7330.875,4122.503434224404,6584.090272031211,3697.675803582283,424.8276306421212
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,495.01333333333326,1872.59669686787,436.2220398804127,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,483.9333333333333,1872.59669686787,446.0437817927867,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,471.4933333333333,1872.59669686787,406.95700290683703,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,422.44666666666666,1872.59669686787,380.64447933919877,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,475.3928571428571,1872.59669686787,416.1445859099348,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,449.00714285714287,1872.59669686787,397.7072806173572,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,460.0142857142856,1872.59669686787,428.8601530926644,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,494.9733333333333,1872.59669686787,456.95709139170384,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,469.17142857142846,1872.59669686787,431.82170516809566,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,478.64666666666665,1872.59669686787,432.5135527357358,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,485.77333333333337,1872.59669686787,450.0436518806017,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,413.0866666666666,1872.59669686787,352.6984570241458,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,493.18,1872.59669686787,463.1453029854706,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,485.28,1872.59669686787,430.15341025018023,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,468.96428571428567,1872.59669686787,415.7390424959409,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,494.10666666666657,1872.59669686787,431.15947859623736,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,462.82857142857137,1872.59669686787,400.25042253024634,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,440.85,1872.59669686787,410.1772883992555,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,485.4533333333334,1872.59669686787,427.4634766818073,1664.4883120804973,208.10838478737264
13,11,6,3,29.485296827586204,36.078475517241365,0.3063866934482759,491.06,1872.59669686787,452.2553126637951,1664.4883120804973,208.10838478737264
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7119.625,4122.503434224404,6399.267150324634,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7370.875,4122.503434224404,6634.818756130174,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7141.375,4122.503434224404,6426.610821827298,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7367.625,4122.503434224404,6634.260045675354,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7267.75,4122.503434224404,6545.522964150859,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7375.75,4122.503434224404,6634.467791581392,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7317.625,4122.503434224404,6597.624520785115,3697.675803582283,424.8276306421212
13,11,6,3,27.97164264285714,40.74435871428572,0.5024805850000001,7337.875,4122.503434224404,6594.456684993773,3697.675803582283,424.8276306421212
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,538.2,2065.6804391203395,483.0587737646021,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,458.78,2065.6804391203395,407.7808703748433,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,545.9066666666668,2065.6804391203395,487.4149955408361,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,517.1866666666666,2065.6804391203395,469.34601456225676,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,530.5933333333334,2065.6804391203395,470.555665977098,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,549.3133333333334,2065.6804391203395,496.62076676996315,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,538.9866666666666,2065.6804391203395,503.872717699948,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,534.3533333333334,2065.6804391203395,476.2566814814089,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,548.8666666666666,2065.6804391203395,487.43172089157946,1808.6513027427839,257.0291363775557
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4797.428571,2668.555333436918,4321.973520598616,2360.3903202038396,308.1650132330783
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,544.0133333333333,2065.6804391203395,495.1680946045483,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,550.8599999999999,2065.6804391203395,491.78975337593033,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,536.8399999999999,2065.6804391203395,472.9350680742784,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,550.9733333333332,2065.6804391203395,485.6916796555824,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,545.0933333333334,2065.6804391203395,497.87006394885907,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,530.2933333333334,2065.6804391203395,475.36117212999,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,507.7000000000001,2065.6804391203395,442.41259672516685,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,545.3666666666666,2065.6804391203395,501.3808820184439,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,443.32666666666665,2065.6804391203395,418.3597561532318,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,541.12,2065.6804391203395,477.30055268314936,1808.6513027427839,257.0291363775557
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4905.285714,2668.555333436918,4404.884120496653,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4855.714286,2668.555333436918,4356.253049884755,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4988.571429,2668.555333436918,4487.49673240585,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4834.428571,2668.555333436918,4351.4693565257385,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4889.571429,2668.555333436918,4388.74476853271,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4921.428571,2668.555333436918,4427.920275162532,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4704.714286,2668.555333436918,4241.009835433662,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4894.142857,2668.555333436918,4412.149814168066,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4446.714286,2668.555333436918,4003.6225168037313,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4977.571429,2668.555333436918,4468.842060452712,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4775.0,2668.555333436918,4306.509955499272,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4851.142857,2668.555333436918,4363.556837242883,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4795.857143,2668.555333436918,4328.922584282115,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4856.142857,2668.555333436918,4388.050442439597,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4870.142857,2668.555333436918,4392.864845239178,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4903.714286,2668.555333436918,4426.341146939127,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4749.714286,2668.555333436918,4269.15630440176,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4942.142857,2668.555333436918,4450.546732411812,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4924.714286,2668.555333436918,4423.195711098521,2360.3903202038396,308.1650132330783
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4493.285714,2668.555333436918,4045.53461548416,2360.3903202038396,308.1650132330783
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,536.7466666666666,2065.6804391203395,471.72589043586714,1808.6513027427839,257.0291363775557
13,11,6,3,28.019702266666663,39.3556314,0.3363512746666666,4767.714286,2668.555333436918,4277.315957881125,2360.3903202038396,308.1650132330783
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,550.3133333333334,2065.6804391203395,493.59766296326313,1808.6513027427839,257.0291363775557
13,11,6,3,29.618877933333334,36.03466590000001,0.3484061356666666,546.1266666666668,2065.6804391203395,489.65385740909875,1808.6513027427839,257.0291363775557
13,11,6,3,29.861181724137936,37.1695493448276,0.4410198099999999,681.4133333333332,3326.5112618909575,619.1948569109032,2955.191604415522,371.31965747543563
13,11,6,3,27.88819186666667,37.721638866666666,0.4294617333333333,6374.5,6224.764117113987,5739.4402989216105,5599.150338158512,625.613778955475
13,11,6,3,27.88819186666667,37.721638866666666,0.4294617333333333,6374.5,6224.764117113987,5734.184304020382,5599.150338158512,625.613778955475
13,11,6,3,27.88819186666667,37.721638866666666,0.4294617333333333,6365.375,6224.764117113987,5728.29577570154,5599.150338158512,625.613778955475
